Id,y
10165,179.34640168171586
10166,124.06925816168732
10167,-209.15025355201792
10168,213.70513477400533
10169,-82.11721023808954
10170,-97.11026989727146
10171,124.26800574647869
10172,50.289915657146025
10173,538.743959281338
10174,630.0175345543365
10175,217.25927782654438
10176,-491.73374132670943
10177,-131.14175113883599
10178,362.3930224172944
10179,-14.363038055407474
10180,-30.261757361676494
10181,-107.32358076730011
10182,-334.0625929296724
10183,299.50639964643216
10184,-103.47221484505437
10185,179.82049946719334
10186,122.20070887900671
10187,86.58037161690753
10188,386.4825605669927
10189,-613.3611745045827
10190,-269.81638738346095
10191,260.73145126228434
10192,-44.62016128042645
10193,-159.15717576416844
10194,-145.2455987935761
10195,447.22821487599975
10196,476.3569859695925
10197,121.79421345327219
10198,-1.5356790561079774
10199,410.74409653877916
10200,90.82809979964618
10201,150.07336956845228
10202,24.033652961548146
10203,273.8866340536296
10204,-154.52926038024884
10205,42.58890150706368
10206,617.3417063168571
10207,38.93936076142869
10208,-91.43610119490363
10209,225.3532747739126
10210,151.05827577085697
10211,-86.91664773646002
10212,-101.71788958007471
10213,161.93776502605468
10214,357.8704141035448
10215,32.1459781865546
10216,-379.1453992002924
10217,-165.9421322236705
10218,257.4539216945405
10219,-124.83850779184068
10220,47.084514722990846
10221,-67.05065138980292
10222,287.1733441341623
10223,836.267427770163
10224,-78.73329260205408
10225,-293.0092291521942
10226,284.916326462256
10227,377.95143200822884
10228,-473.9426195897227
10229,-538.8094549766023
10230,-372.9047504031879
10231,-83.37700889968674
10232,157.46205951911264
10233,167.5029145615123
10234,-105.6904057431954
10235,561.1616879176288
10236,-149.35531895746863
10237,196.96680512352256
10238,-33.81991172758018
10239,5.1994198823357145
10240,-121.70842296063189
10241,53.4735798173786
10242,531.2918938411242
10243,-157.60262258937706
10244,-183.77196239261409
10245,643.8322464256627
10246,17.780306010129703
10247,-92.07939719460133
10248,485.4931646050752
10249,-221.2365786079384
10250,490.6065050484628
10251,-43.677159154249324
10252,139.93322987117622
10253,207.50447442761197
10254,17.092647024360495
10255,-396.47203316053157
10256,-168.3016676152923
10257,-75.59324100124503
10258,-292.0735078007683
10259,-59.37366534663122
10260,247.36904706438477
10261,206.83112758185607
10262,17.462464464079435
10263,-181.81148500656744
10264,300.176150945488
10265,-567.6387247955874
10266,311.5932728526364
10267,-9.929511835494978
10268,161.40782304547722
10269,272.38559922972115
10270,55.12245741942635
10271,-15.278267412198637
10272,286.4023019429013
10273,387.88861194347373
10274,-148.57888863638468
10275,171.95235244839478
10276,-411.5705922226787
10277,213.80253827075364
10278,133.9300243737159
10279,-99.01717750124266
10280,-162.41724224558266
10281,-39.074190113478956
10282,-295.15845218323767
10283,141.32481354359643
10284,163.05983005334468
10285,-55.455401462417385
10286,-145.74067609352272
10287,16.350462436354178
10288,-364.29855848282995
10289,558.663018737674
10290,40.050661219005
10291,67.63734504296988
10292,559.8400846554651
10293,469.8069471574159
10294,-149.4998010545276
10295,-328.82278669969486
10296,425.77131704667346
10297,85.50466241179471
10298,-166.91553705584857
10299,-662.2984070393504
10300,50.28039165300314
10301,-11.35571833296025
10302,-451.81126444953134
10303,78.67283313413064
10304,-386.8187999173562
10305,-273.22738305237186
10306,352.0150454400221
10307,-263.84804091810213
10308,-214.7302229936116
10309,-84.88115489738573
10310,745.8832791254243
10311,-418.9751084522773
10312,739.1991251661957
10313,-469.0774263529466
10314,481.82984486567045
10315,363.2079747874389
10316,-270.25304182071983
10317,-399.5921247161314
10318,234.45728030706522
10319,-38.73469357032767
10320,238.3687487185086
10321,28.69744199018267
10322,238.2309578596545
10323,-130.00744029999987
10324,-681.2945617788488
10325,61.58065295954326
10326,-444.9298506709586
10327,-14.713208392838988
10328,680.4767823428579
10329,288.7326064937653
10330,839.9704901556712
10331,416.6574765191795
10332,167.35603728915797
10333,-86.7795378670673
10334,332.7699676004377
10335,-201.3344309342545
10336,-43.625082987842276
10337,-107.90237779609754
10338,-284.03573802517
10339,232.60855717832902
10340,237.83315171540247
10341,74.39980567720346
10342,255.5177040636452
10343,-168.6496192856101
10344,68.56334601628951
10345,-365.44198172525836
10346,189.70649886094384
10347,-369.83324976670895
10348,-250.90024390237792
10349,76.31355019623268
10350,-344.9455092337743
10351,-187.42339326812785
10352,482.1697569825221
10353,125.75266972886118
10354,450.6919437521856
10355,216.17619018208228
10356,34.34193571930569
10357,57.51145596121732
10358,-211.41949894712513
10359,49.762491809493476
10360,76.11104020758413
10361,-29.19625449044015
10362,33.04895852873505
10363,364.56271216310023
10364,234.4828098731523
10365,-21.796554859091525
10366,-476.9378770477999
10367,43.56765899304745
10368,-310.9572136651695
10369,-46.941116226039405
10370,181.1955810713371
10371,-214.9624298200721
10372,-80.22706031522274
10373,841.2082291657385
10374,102.35678708587025
10375,37.297738046880944
10376,77.39818275960003
10377,435.7945214936914
10378,111.39479265155738
10379,-128.82922415387424
10380,573.0501210583936
10381,48.60246807791121
10382,-68.55414659218852
10383,56.68162450583029
10384,-360.3099319994419
10385,131.90192283450418
10386,-264.52589763343025
10387,-378.79324972499245
10388,-190.09929259976693
10389,862.9152130409619
10390,159.57649666231097
10391,514.0204635801459
10392,61.387667803408554
10393,720.8758958326595
10394,-450.9767310398022
10395,105.89444211999701
10396,-27.532603044003682
10397,-23.43556196677042
10398,331.2059982949487
10399,-156.02456394824057
10400,0.9477018385627994
10401,17.23240516532025
10402,143.2390841702144
10403,53.226451390747116
10404,41.0133492697939
10405,-129.39255146834628
10406,430.9165210459298
10407,-427.90961965735573
10408,49.11400485209117
10409,-221.6475803891876
10410,-313.75971218684947
10411,115.24452244707066
10412,96.10097204453555
10413,-399.91598494242186
10414,-8.411407923564012
10415,733.1841324374708
10416,-332.42676649165105
10417,83.67612042194385
10418,339.79274865544295
10419,-35.11570131451558
10420,38.20433543387789
10421,-606.198489055931
10422,194.27285338946197
10423,155.03155116158285
10424,-111.25647787348095
10425,-63.339371636515374
10426,403.9358187289638
10427,690.9194303358611
10428,75.78129943644979
10429,-340.31540652357637
10430,-195.76159542698102
10431,40.445138708754804
10432,-137.65418796029297
10433,-95.67479658954488
10434,290.84353787250416
10435,568.4646813472775
10436,351.21865075407516
10437,194.7151665816835
10438,-312.1508420871957
10439,-518.3107868724486
10440,-80.75158048061449
10441,-109.91053830578454
10442,491.41083647519514
10443,371.4851448604928
10444,343.85664466843616
10445,114.60785397368183
10446,-315.20442190988393
10447,83.1039650930696
10448,-82.59915101774259
10449,-182.21902722527597
10450,-294.917292451303
10451,-294.21055531486985
10452,611.5470417356509
10453,-34.75613410359229
10454,-115.0415769005771
10455,263.27933790237705
10456,346.05651209283815
10457,194.6116152691108
10458,257.3561496384943
10459,-303.2080949271146
10460,-173.19591085705684
10461,-88.53983448578404
10462,137.60161200011342
10463,337.0486492780667
10464,155.72523460362765
10465,-250.29079290524044
10466,148.06340015143445
10467,333.68218860937543
10468,-260.33639238342636
10469,340.30790922791414
10470,224.6853557126954
10471,-607.2797170619319
10472,-54.85959294091726
10473,-685.0910817258439
10474,268.25827077859435
10475,108.79743563388463
10476,-233.16761717272254
10477,115.89088157850313
10478,75.28875461498369
10479,312.5869539403408
10480,78.42590704679482
10481,-509.63079643958315
10482,142.15294578474746
10483,-567.6096744598847
10484,99.19784411012866
10485,181.76569364680853
10486,-27.40709839435857
10487,-646.8210508159767
10488,-261.6328162502983
10489,-398.8768891978152
10490,-259.41075205618233
10491,-252.05740356799114
10492,-25.647967227333723
10493,-479.35794942314163
10494,109.9106861902179
10495,161.9425796911413
10496,-436.8071742397555
10497,-66.0122044225689
10498,-73.6053826540709
10499,51.00273944619337
10500,7.609681032163282
10501,-38.390486731085204
10502,493.59597060693
10503,-303.4490805444855
10504,285.36305876068667
10505,236.93082121946446
10506,-112.90288738209232
10507,-104.91639705404484
10508,70.11071172015193
10509,-334.40218077461793
10510,-526.1520613513314
10511,26.695126681540305
10512,16.625076878908676
10513,-282.62391868624087
10514,-156.7643892232497
10515,-368.70385240105594
10516,87.2669838839743
10517,9.621961449395329
10518,159.33855433395098
10519,737.8354361900714
10520,-63.5256148968373
10521,253.39234540406736
10522,-195.4792622604786
10523,-233.60406275700686
10524,672.0430027603298
10525,161.02647811634162
10526,-86.9238858837827
10527,767.4499376317876
10528,300.1434547015408
10529,-264.6332621205299
10530,506.8069224983669
10531,413.73257578606064
10532,-227.95565420458985
10533,270.7218219182465
10534,166.27214538843322
10535,467.83594699529715
10536,691.0141927413308
10537,-235.19550162577227
10538,-204.49475633783652
10539,235.56549902566934
10540,481.50822898950184
10541,-404.2863716261706
10542,499.63459887902366
10543,-280.4236242835581
10544,349.63535701277516
10545,56.279218559324896
10546,377.78382419955153
10547,58.23929412508084
10548,424.29981217464757
10549,85.80041244154513
10550,-252.99288852459148
10551,172.86784495502084
10552,-190.10660020571524
10553,306.964286523669
10554,-179.11766493342452
10555,-155.77590494004988
10556,-208.75257057910935
10557,-257.42597802041746
10558,-187.88708045784298
10559,178.9596858980317
10560,769.2994246067668
10561,131.4540049564635
10562,-86.33605847725613
10563,-440.78969412879997
10564,522.2063378416952
10565,74.26044537058941
10566,-273.3451908082507
10567,23.885483202722426
10568,-140.88619011673813
10569,337.4418933254654
10570,63.42512024403314
10571,-78.12104360563985
10572,-209.41596150610823
10573,-354.30221699579056
10574,261.54958940727533
10575,252.78475303502282
10576,415.3327934963971
10577,-341.4106217749635
10578,-101.54306561728917
10579,-82.9800373443479
10580,-146.19185945083117
10581,-400.9570095088497
10582,114.68810161530669
10583,-318.40944917284105
10584,-27.128651113152824
10585,253.39206355032306
10586,-15.161597235909225
10587,490.27631015669783
10588,67.16055415516021
10589,-583.6536301606636
10590,566.8292227808787
10591,-659.7840206113424
10592,-280.34458657663185
10593,-618.484957603465
10594,-403.0815217720844
10595,52.58079586777815
10596,154.13724781790648
10597,-187.18724588645867
10598,45.06432286401868
10599,389.8698024589776
10600,497.49442770097346
10601,-172.60466145696972
10602,-199.48804830691287
10603,146.33213540458632
10604,-745.931421182366
10605,-230.93578234679578
10606,-157.73768823510554
10607,170.55585672160538
10608,58.5281957912742
10609,21.778235377083988
10610,-33.845432388593224
10611,527.0115321450199
10612,370.35979324782346
10613,-83.70884929336869
10614,-297.8667818275185
10615,379.63004164090273
10616,-194.49981867886555
10617,-59.0811542392399
10618,-59.05074145608675
10619,-265.79533104064234
10620,-488.3242148449628
10621,-28.133316815097693
10622,-110.89724251663948
10623,642.5198198743126
10624,-25.104958245574796
10625,368.27465472014745
10626,274.7992135270432
10627,416.52612933638295
10628,110.57324867984343
10629,561.3783520521658
10630,497.1437621157761
10631,-201.6098773445098
10632,-370.05229826158785
10633,731.0573724235954
10634,-380.13707915516983
10635,-200.60251550521062
10636,272.0860118937537
10637,269.8405899107627
10638,-243.56399508534506
10639,-80.64209434586795
10640,-467.97701289855434
10641,384.1033091717128
10642,-158.5146407643814
10643,-321.1429089790812
10644,-72.30709812158382
10645,244.8965010486316
10646,-111.7668798992769
10647,-71.30354161628527
10648,-97.14900534514071
10649,387.9928529444636
10650,134.07976082545406
10651,-372.7245397183458
10652,-153.89734891410617
10653,376.055724678306
10654,-45.066999727282564
10655,29.111024201617536
10656,-164.3884137139234
10657,291.3802875570249
10658,-389.6429089892455
10659,-145.4538136607289
10660,276.50614199272195
10661,-134.09381091719018
10662,82.94811155481197
10663,143.77337061052822
10664,230.8537782304076
10665,649.8980469913471
10666,188.1001141039927
10667,170.77221614376347
10668,-533.8474844790464
10669,-516.13496882537
10670,-356.78697467216426
10671,480.9037432056465
10672,-54.53599296167604
10673,-272.6605720403806
10674,-89.16369341976716
10675,-97.40004082496189
10676,-264.29803775062396
10677,-558.8516759610388
10678,-18.223173989823966
10679,238.68337858798108
10680,-107.49682687897534
10681,-439.73714969227467
10682,-366.0873776204483
10683,540.4744022918999
10684,-335.91922953999085
10685,128.9848136466238
10686,-360.4650592778838
10687,-211.01458656820117
10688,115.70383605399547
10689,-723.6333562247704
10690,380.8939221056094
10691,24.30096980575471
10692,-145.38761452741014
10693,-157.28295617853783
10694,134.10336003673106
10695,215.95710077116217
10696,-310.2061637343894
10697,18.018883693843435
10698,-287.16969472965724
10699,-244.82888943623968
10700,-126.1519063210301
10701,-276.8510336972002
10702,-63.90282319538422
10703,-268.29074198436456
10704,80.99060618707716
10705,135.49197649147908
10706,265.86171737073613
10707,290.15338931857366
10708,72.85750706987601
10709,-88.64501838284399
10710,-562.5238017086116
10711,-257.9685916645946
10712,-88.32818773227662
10713,-608.9048913545785
10714,16.648129846868642
10715,-117.9966414450867
10716,244.48813585825152
10717,60.96132064652603
10718,640.8504726114273
10719,15.073592658662896
10720,135.00644430477408
10721,39.52337453323244
10722,86.44560574134235
10723,20.33765461545504
10724,217.44242023198015
10725,-8.574845990248956
10726,172.39758731739903
10727,-326.00374877329136
10728,347.58134072403607
10729,128.9580390911474
10730,-379.75008861295515
10731,-134.70695705662627
10732,153.5688851434218
10733,-72.12278608897206
10734,183.3084883057272
10735,-456.5387761913802
10736,152.2753016259949
10737,-20.6582805990688
10738,245.6223283546581
10739,776.4009728233551
10740,-320.1434529602241
10741,-479.3197082847784
10742,-69.7543486029072
10743,-372.0104531960492
10744,397.2822473818079
10745,94.97293025154082
10746,-545.8700939849757
10747,92.71733084803195
10748,456.6232467986949
10749,140.33519629204056
10750,-542.6167845034431
10751,33.256178473055435
10752,237.54555311936616
10753,-260.5147806037729
10754,-227.7411780489465
10755,-18.374207944643675
10756,357.2320793577911
10757,234.16866322379477
10758,309.04949086471623
10759,109.41620907267834
10760,297.04627719533704
10761,431.2827186897733
10762,-285.9027541516852
10763,-461.12318506056505
10764,458.84116852029103
10765,-35.132478657934385
10766,-138.96677867278115
10767,435.8781113541374
10768,-327.5517324812427
10769,-16.175842225601624
10770,32.687383150970135
10771,-143.11036093613234
10772,-82.91163796819261
10773,-26.395849579089223
10774,-295.9065424837703
10775,-300.9445513092769
10776,-157.0374617605624
10777,-444.10542517056814
10778,55.5429592337447
10779,136.09573343373907
10780,-59.93423441413572
10781,774.7869393558566
10782,-291.8214694025429
10783,449.65451335805255
10784,-231.20082491305152
10785,88.18058840405017
10786,511.68238161594553
10787,27.69891399185361
10788,69.71900343078565
10789,-684.0304286748196
10790,-181.1657541891042
10791,-592.2856835316264
10792,-326.3723044913688
10793,527.5739554313353
10794,-175.98223228892527
10795,555.3273243262528
10796,-40.062192569477084
10797,-242.90961184425743
10798,466.47500983220874
10799,209.72657821779836
10800,112.47399028633752
10801,655.9597092112726
10802,-253.67288201365247
10803,-143.14006436902721
10804,261.9090334491261
10805,-51.430524620988336
10806,-646.5343714931196
10807,-114.11730645512847
10808,126.14931118007993
10809,204.5934628589957
10810,-300.39361365831445
10811,-415.6867458895399
10812,6.44915288428284
10813,72.8010777748289
10814,160.66087208145356
10815,249.31168929181698
10816,-248.28534524656266
10817,7.830629922614035
10818,-466.3838270166589
10819,290.1514440445994
10820,-309.0332065633416
10821,528.691661195629
10822,372.49384793225255
10823,-328.08626630968644
10824,-94.65873407724888
10825,55.569194140457526
10826,67.34382419031574
10827,-533.6683812491287
10828,-128.10863350344724
10829,-542.9948584464214
10830,54.634639672579326
10831,182.66043483268018
10832,-41.29948573089235
10833,652.8127633917352
10834,-336.9657807378879
10835,99.96282019773686
10836,811.7900163367062
10837,-346.25211606529945
10838,103.69087960098639
10839,487.7360812633346
10840,120.89569101399086
10841,-324.329674054367
10842,-136.41212971214492
10843,-41.92443003097673
10844,282.7029865802323
10845,345.62032897020345
10846,124.69798534752445
10847,-206.11335283373307
10848,155.93998583214074
10849,-443.7672299433848
10850,-273.34300340059826
10851,195.950330818546
10852,-30.690040851399388
10853,86.56778659815275
10854,-312.2113618894958
10855,41.00524696145815
10856,307.6751801999481
10857,532.9059494214054
10858,260.1616805633808
10859,362.0055075337336
10860,101.32898120196668
10861,38.44129613989324
10862,20.267674753904497
10863,117.44024988074705
10864,573.6911827078563
10865,-507.5920585144998
10866,-211.7696267104567
10867,-78.39989740428172
10868,-319.5737676595743
10869,-267.4465644183349
10870,-780.8570319676228
10871,50.22998055644546
10872,-298.54901081716605
10873,23.392386523118173
10874,-76.29059741014824
10875,-257.5974704642543
10876,171.56436509796666
10877,-121.60078316248986
10878,-451.37377685542964
10879,81.13533884268229
10880,-212.55249317142574
10881,-3.534927229096665
10882,-408.2554810001854
10883,-158.65133194465832
10884,238.3983420161321
10885,-133.0357232736978
10886,-266.0840826060646
10887,247.74270438194662
10888,347.96654428323666
10889,-511.3152428108655
10890,21.81587121501867
10891,-163.84140964229124
10892,-472.56083639704764
10893,-365.008267151237
10894,272.43713793223907
10895,92.37376374891579
10896,491.80814568465223
10897,-200.03605813581058
10898,144.31490824987515
10899,-554.3580524200017
10900,-449.3575578941588
10901,565.0154801799587
10902,446.3187580746199
10903,309.69738818741337
10904,282.92794140775135
10905,176.19762818996855
10906,-315.14185176038114
10907,612.3377931152991
10908,274.25223124773015
10909,-19.436173058564027
10910,404.6254477705251
10911,47.26648142698607
10912,101.8962408096059
10913,98.14809562777783
10914,-231.35258244372108
10915,136.33612319164186
10916,-150.31005926794893
10917,461.19954997878983
10918,145.69015888427145
10919,-405.8237418755588
10920,-405.5525658750982
10921,213.67394365056137
10922,-204.80364027314363
10923,-118.57063791050811
10924,675.2302648290726
10925,145.16198786853337
10926,489.68700201996114
10927,-173.76557459369218
10928,89.69168465283715
10929,239.01179154231033
10930,-68.18000068660379
10931,93.66677561513166
10932,-196.55301722008417
10933,-711.7534447200943
10934,-104.15023991148828
10935,55.73003950122925
10936,74.24035058478495
10937,625.7495908769064
10938,234.98688486875366
10939,221.5929479387569
10940,61.93159175679493
10941,239.7364483344383
10942,-21.338081818317765
10943,180.16473629709157
10944,14.918627995497827
10945,-374.86568834825067
10946,-397.51492885840327
10947,114.66690843216132
10948,-269.61622879894196
10949,0.13921221448872118
10950,-34.59484676069235
10951,72.7340212266795
10952,-188.80556313903858
10953,-365.53367192345405
10954,-67.59552255426574
10955,19.501170139181145
10956,212.7825901382355
10957,170.72284688263113
10958,48.756055882019204
10959,-239.44652279164785
10960,409.7382051551779
10961,399.8680056503098
10962,18.693100459977135
10963,165.7669719598433
10964,-124.38945349670972
10965,54.994523212787406
10966,640.4320745648694
10967,7.5787927355557905
10968,-265.0476304100105
10969,1.692733091094365
10970,18.51713362126913
10971,-248.85163930169313
10972,106.86193154650863
10973,251.63914312090986
10974,133.83773953640687
10975,-358.2669613769309
10976,426.2614473176421
10977,71.97842246973927
10978,-322.0875596252228
10979,438.8402675015936
10980,-40.132114491343046
10981,283.8035686529248
10982,-487.90619533258587
10983,-86.93302825214916
10984,-470.8501510916913
10985,73.14648277315334
10986,-688.3900989408003
10987,392.4785675660403
10988,-328.63103749553835
10989,149.39160063469168
10990,321.793114760608
10991,584.3930870450627
10992,206.75729570024885
10993,36.54822599700863
10994,-37.77828521118827
10995,-551.0517094651387
10996,-107.85120387757027
10997,-176.80602795353226
10998,-356.8894911731802
10999,418.414584112477
11000,-26.133496016982264
11001,-213.90951362803042
11002,246.5797888198775
11003,-32.01102494971318
11004,-126.73258849582383
11005,26.914491557620632
11006,198.92197376295172
11007,-18.843554414707906
11008,-119.51484607642023
11009,-389.9037605310738
11010,-149.5092860714807
11011,-308.96203021469375
11012,-478.7771604137544
11013,-616.7291412522798
11014,-25.890829611383484
11015,-133.17659031686324
11016,-633.0587252293188
11017,-32.26329474560949
11018,28.7958195816926
11019,-290.00132364066064
11020,-168.02496539200177
11021,-173.84102001973932
11022,107.27955415166402
11023,278.3287852070001
11024,164.73665181591372
11025,596.7860199506164
11026,737.780217717122
11027,-57.04439870388713
11028,-20.381913027884963
11029,193.11140830024692
11030,150.95242220368308
11031,-340.87792585586556
11032,207.55657024653533
11033,-27.674726125891258
11034,-146.95165736571258
11035,-121.88066829612374
11036,144.47950532988932
11037,333.2095316788962
11038,-452.5131209680476
11039,-208.53684674422385
11040,265.84494752361064
11041,-86.1964595005013
11042,-456.0106179223635
11043,-377.7300472014266
11044,277.5566889704539
11045,-98.28816556864481
11046,-258.6774182328499
11047,508.51302164659154
11048,-27.829466767413887
11049,-397.8382252241883
11050,27.29423154804339
11051,55.46090696291195
11052,86.52443961502748
11053,-417.71826706416704
11054,265.0746921743702
11055,126.49537980057305
11056,-731.2337998933424
11057,26.76852907043154
11058,15.172424965473052
11059,603.1491770539616
11060,-68.51036908575999
11061,-630.1588497389258
11062,391.43989504517174
11063,191.26739771271204
11064,-82.79915889804522
11065,874.2798355716814
11066,130.10220965607803
11067,24.825257629838315
11068,10.015684555528129
11069,407.55355195098406
11070,184.9337224498384
11071,699.4013403550846
11072,12.87418217125013
11073,-569.7950312054745
11074,-60.61826753027226
11075,-96.58944292585925
11076,19.660708357383463
11077,30.225969050066823
11078,-107.06858214835725
11079,-23.448153023310123
11080,-16.56348975511327
11081,18.767317998588172
11082,145.95038182220662
11083,-428.1027566009223
11084,-158.1747761103716
11085,-44.37808089678569
11086,-411.2997705448297
11087,218.42101808202622
11088,141.24530784475118
11089,316.63475597059136
11090,93.6802398253566
11091,154.1640540256538
11092,-132.92025023590998
11093,-293.8735713953063
11094,485.3063455878757
11095,-271.22948150685585
11096,373.38314717843394
11097,-359.66959875632824
11098,-459.9923044506965
11099,209.0536985232832
11100,46.74008351487492
11101,-767.8965435991819
11102,-153.96946682570598
11103,-66.68289246156861
11104,-15.944035080884966
11105,16.07598434499872
11106,157.0389367015737
11107,585.6578635592925
11108,-259.63810597939175
11109,264.48646669308687
11110,171.55865069952688
11111,182.0657255450855
11112,-336.88337336089023
11113,-403.2385387031538
11114,114.57772510795571
11115,161.83644349639
11116,-628.044701000104
11117,242.011753055386
11118,362.8630361176548
11119,60.713706404243766
11120,-359.31123121325686
11121,-379.0818795057248
11122,237.8377849497882
11123,-293.4175091399258
11124,-397.4513792029822
11125,159.588856051326
11126,365.0374752135965
11127,-720.612846489737
11128,500.16486577148237
11129,-11.265810006164438
11130,-69.3550150252373
11131,250.86562155967619
11132,-169.30678540802307
11133,120.4372069269269
11134,-39.953157825391585
11135,-520.8790659997443
11136,-631.1061053453727
11137,-189.45128724586695
11138,73.57078736644367
11139,39.638131936282974
11140,-459.8374387751029
11141,4.02907172349623
11142,-197.44889965681878
11143,62.38974256914597
11144,-186.44535236927112
11145,-133.60822019560032
11146,305.0229789528634
11147,-46.022467592144594
11148,-42.28147598500746
11149,-174.6134231397808
11150,-221.81742427816823
11151,-177.58255371476804
11152,-1.645779160211426
11153,92.19561472892609
11154,380.63664334812233
11155,5.176285533506464
11156,-43.264137860358815
11157,138.56909768313437
11158,-644.2373399718072
11159,-264.0526485409822
11160,388.07711133595456
11161,-314.57550396753095
11162,68.59577885369526
11163,313.90250595866917
11164,-174.13638000550253
11165,75.24506091716549
11166,-48.300496534792096
11167,366.32813493054095
11168,-300.9531752245199
11169,52.29547497280579
11170,199.7645085288458
11171,-291.4521388811788
11172,-221.25525714195072
11173,-347.6337366501149
11174,-203.16973722566
11175,-377.92297544460365
11176,-39.05990123871991
11177,-27.657708986921374
11178,-4.840069011083143
11179,387.6931701816716
11180,173.0752110086146
11181,932.270401678973
11182,-79.75948934966398
11183,140.83197737224907
11184,39.68402985812709
11185,443.5242080443137
11186,342.3599487202398
11187,-137.85795258406532
11188,596.3305304911721
11189,207.64692642350627
11190,-628.7444696897295
11191,498.5177064988445
11192,-157.93924874004858
11193,351.10783976574123
11194,21.711333535600257
11195,-147.85882005549482
11196,204.57246274928133
11197,29.474618249412714
11198,121.43392964124456
11199,-565.6199353865675
11200,-229.61058695852822
11201,-46.8044771087424
11202,686.9993413504824
11203,-439.3760081383551
11204,-564.3067809262278
11205,-449.4452387206126
11206,-187.01337557795284
11207,63.71447075230583
11208,226.53217961129042
11209,-238.2619588660739
11210,8.031752667964058
11211,-360.6886941851451
11212,-123.99311613868797
11213,-388.8646194630036
11214,21.02586263144574
11215,-301.50187125630265
11216,215.8774083128965
11217,403.5102100497996
11218,435.69760335692536
11219,-107.10092088372234
